baseline,domain,task_id,split_names,reward_basis,assistant_reference_actions,user_reference_actions,assistant_reference_tools,exposed_tools,extra_tools,covered_assistant_reference_actions,coverage_rate,risk_score,write_tool_slots,discoverable_tool_slots,required_documents,task_declared_user_tools
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,7,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|unseat_sim_card[PERSONA:Easy],full,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],base|full|train,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_both_permissions|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:Easy],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,7,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:Easy],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,7,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,2,3,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,2,3,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,2,4,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,2,3,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,2,3,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,2,4,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,2,4,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,2,4,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,2,5,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,2,4,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,2,4,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,2,5,2,13,11,2,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_mode_off|data_usage_exceeded[PERSONA:Easy],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|data_usage_exceeded[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded[PERSONA:None],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|data_usage_exceeded[PERSONA:Easy],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_mode_off|data_usage_exceeded[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded[PERSONA:Easy],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded[PERSONA:Hard],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|data_usage_exceeded[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded[PERSONA:Easy],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded[PERSONA:None],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Easy],full,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Easy],base|full|test,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Easy],full,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_sms_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Easy],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,0,7,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,1,4,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_sms_permission|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_sms_permission|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,6,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|data_mode_off|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,7,1,13,12,1,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|data_mode_off[PERSONA:Easy],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off[PERSONA:Hard],full,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|data_mode_off[PERSONA:None],full,ENV_ASSERTION,0,5,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_mode_off[PERSONA:Easy],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_sms_permission|data_mode_off[PERSONA:Hard],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_storage_permission|data_mode_off[PERSONA:None],full,ENV_ASSERTION,0,6,0,13,13,0,1.0,26,6,0,0,0
domain_assistant_regular,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_both_permissions|data_mode_off[PERSONA:Easy],full,ENV_ASSERTION,0,7,0,13,13,0,1.0,26,6,0,0,0
